2000.0,0.45299999999999996
3000.0,0.628
4000.0,0.7120000000000001
5000.0,0.5820000000000001
6000.0,0.758
7000.0,0.486
8000.0,0.467
9000.0,0.6830000000000002
10000.0,0.74
11000.0,0.545
12000.0,0.66
13000.0,0.659
14000.0,0.635
15000.0,0.5670000000000001
16000.0,0.6
17000.0,0.467
18000.0,0.414
19000.0,0.2720000000000001
20000.0,0.358
21000.0,0.059000000000000004
22000.0,0.35700000000000004
23000.0,0.562
24000.0,0.648
25000.0,0.26899999999999996
26000.0,0.214
27000.0,0.349
28000.0,0.19899999999999998
29000.0,0.22399999999999998
