2000.0,0.305
3000.0,0.723
4000.0,0.845
5000.0,0.807
6000.0,0.7810000000000002
7000.0,0.775
8000.0,0.654
9000.0,0.853
10000.0,0.8289999999999997
11000.0,0.8370000000000001
12000.0,0.628
13000.0,0.568
14000.0,0.821
15000.0,0.778
16000.0,0.685
17000.0,0.773
18000.0,0.597
19000.0,0.815
20000.0,0.603
21000.0,0.537
22000.0,0.691
23000.0,0.661
24000.0,0.6679999999999999
25000.0,0.753
26000.0,0.718
27000.0,0.687
28000.0,0.627
29000.0,0.634
30000.0,0.618
31000.0,0.635
32000.0,0.61
33000.0,0.551
34000.0,0.63
35000.0,0.583
36000.0,0.825
37000.0,0.7170000000000001
38000.0,0.807
39000.0,0.7829999999999999
40000.0,0.738
41000.0,0.735
42000.0,0.764
43000.0,0.7810000000000002
44000.0,0.748
45000.0,0.741
45312.0,0.735
