2000.0,0.862
3000.0,0.887
4000.0,0.8759999999999999
5000.0,0.887
6000.0,0.885
7000.0,0.883
8000.0,0.895
9000.0,0.882
10000.0,0.88
11000.0,0.889
12000.0,0.88
13000.0,0.87
14000.0,0.885
15000.0,0.875
16000.0,0.872
17000.0,0.8909999999999999
18000.0,0.8809999999999999
19000.0,0.8859999999999999
20000.0,0.867
21000.0,0.8740000000000001
22000.0,0.8859999999999999
23000.0,0.905
24000.0,0.868
25000.0,0.888
26000.0,0.799
27000.0,0.83
28000.0,0.81
29000.0,0.8339999999999997
30000.0,0.8189999999999997
31000.0,0.828
32000.0,0.818
33000.0,0.8339999999999997
34000.0,0.8269999999999997
35000.0,0.821
36000.0,0.856
37000.0,0.836
38000.0,0.8269999999999997
39000.0,0.8239999999999997
40000.0,0.831
41000.0,0.82
42000.0,0.852
43000.0,0.8389999999999997
44000.0,0.841
45000.0,0.828
46000.0,0.8269999999999997
47000.0,0.855
48000.0,0.8759999999999999
49000.0,0.846
50000.0,0.848
51000.0,0.826
52000.0,0.816
53000.0,0.823
54000.0,0.821
55000.0,0.836
56000.0,0.8169999999999997
57000.0,0.8289999999999997
58000.0,0.847
59000.0,0.833
60000.0,0.845
61000.0,0.838
62000.0,0.851
63000.0,0.8269999999999997
64000.0,0.8489999999999998
65000.0,0.826
66000.0,0.84
67000.0,0.851
68000.0,0.8420000000000001
69000.0,0.856
70000.0,0.8320000000000001
71000.0,0.835
72000.0,0.857
73000.0,0.865
74000.0,0.86
75000.0,0.8590000000000001
76000.0,0.7609999999999999
77000.0,0.7929999999999999
78000.0,0.769
79000.0,0.7980000000000003
80000.0,0.779
81000.0,0.777
82000.0,0.777
83000.0,0.8080000000000003
84000.0,0.7879999999999999
85000.0,0.774
86000.0,0.815
87000.0,0.789
88000.0,0.775
89000.0,0.784
90000.0,0.785
91000.0,0.78
92000.0,0.792
93000.0,0.7929999999999999
94000.0,0.805
95000.0,0.785
96000.0,0.785
97000.0,0.807
98000.0,0.823
99000.0,0.804
100000.0,0.7879999999999999
