2000.0,0.672
3000.0,0.635
4000.0,0.809
5000.0,0.787
6000.0,0.8370000000000001
7000.0,0.888
8000.0,0.858
9000.0,0.88
10000.0,0.889
11000.0,0.813
12000.0,0.7910000000000003
13000.0,0.778
14000.0,0.785
15000.0,0.799
16000.0,0.815
17000.0,0.8539999999999998
18000.0,0.878
19000.0,0.861
20000.0,0.858
21000.0,0.8239999999999997
22000.0,0.82
23000.0,0.813
24000.0,0.802
25000.0,0.8420000000000001
26000.0,0.835
27000.0,0.8370000000000001
28000.0,0.843
29000.0,0.856
30000.0,0.855
31000.0,0.825
32000.0,0.769
33000.0,0.802
34000.0,0.7490000000000001
35000.0,0.7390000000000001
36000.0,0.7559999999999999
37000.0,0.754
38000.0,0.746
39000.0,0.8010000000000003
40000.0,0.7910000000000003
41000.0,0.701
42000.0,0.7120000000000001
43000.0,0.698
44000.0,0.6969999999999998
45000.0,0.679
46000.0,0.701
47000.0,0.6730000000000002
48000.0,0.71
49000.0,0.614
50000.0,0.602
51000.0,0.6560000000000001
52000.0,0.66
53000.0,0.6629999999999999
54000.0,0.636
55000.0,0.682
56000.0,0.708
57000.0,0.696
58000.0,0.711
59000.0,0.7089999999999997
60000.0,0.68
61000.0,0.681
62000.0,0.713
63000.0,0.73
64000.0,0.7340000000000001
65000.0,0.7019999999999998
66000.0,0.6919999999999998
67000.0,0.735
68000.0,0.716
69000.0,0.725
70000.0,0.7189999999999998
71000.0,0.777
72000.0,0.787
73000.0,0.8080000000000003
74000.0,0.8
75000.0,0.8269999999999997
76000.0,0.787
77000.0,0.7960000000000003
78000.0,0.7760000000000002
79000.0,0.778
80000.0,0.759
81000.0,0.794
82000.0,0.782
83000.0,0.8439999999999998
84000.0,0.835
85000.0,0.816
86000.0,0.795
87000.0,0.765
88000.0,0.804
89000.0,0.8030000000000003
90000.0,0.79
91000.0,0.7609999999999999
92000.0,0.784
93000.0,0.7559999999999999
94000.0,0.7710000000000002
95000.0,0.76
96000.0,0.7810000000000002
97000.0,0.7659999999999999
98000.0,0.7910000000000003
99000.0,0.795
100000.0,0.7659999999999999
